julday,date_time,V_mgal,vert_mm,areal_mm,WDD_tam,,,,,,O1,M2,A_O1,PHI_O1,A_M2,PHI_M2
2456419.104,5/6/2013 14:30,0.006791352,11.49096715,3.82E-13,-75.35585418,499.933450,,,,,,,,,,
2456419.146,5/6/2013 15:30,0.048268025,81.66949837,2.71E-12,-487.4803425,499.749647,,,,,,,,,,
2456419.188,5/6/2013 16:30,0.081253712,137.4812809,4.56E-12,-815.2358812,499.626897,,,,,,,,,,
2456419.229,5/6/2013 17:30,0.098281761,166.2927389,5.52E-12,-984.431605,499.596230,,,,,,,,,,
2456419.271,5/6/2013 18:30,0.09563548,161.8152314,5.37E-12,-958.1373748,499.665685,,,,,,,,,,
2456419.313,5/6/2013 19:30,0.07426644,125.6588169,4.17E-12,-745.8082821,499.818284,,,,,,,,,,
2456419.354,5/6/2013 20:30,0.039474065,66.79011822,2.22E-12,-400.100957,500.016251,,,,,,,,,,
2456419.396,5/6/2013 21:30,-0.000530907,-0.898293879,-2.98E-14,-2.599730981,500.210457,,,,,,,,,,
2456419.438,5/6/2013 22:30,-0.036752729,-62.18561722,-2.06E-12,357.3110043,500.352693,,,,,,,,,,
2456419.479,5/6/2013 23:30,-0.061642793,-104.2996055,-3.46E-12,604.6260387,500.407730,,,,,,,,,,
2456419.521,5/7/2013 0:30,-0.070869966,-119.911983,-3.98E-12,696.3099626,500.362112,,,,,,,,,,
2456419.563,5/7/2013 1:30,-0.06422083,-108.6616441,-3.61E-12,630.2421764,500.227514,,,,,,,,,,
2456419.604,5/7/2013 2:30,-0.04545987,-76.91810007,-2.55E-12,443.8277331,500.037799,,,,,,,,,,
2456419.646,5/7/2013 3:30,-0.02122973,-35.92070348,-1.19E-12,203.0699002,499.840528,,,,,,,,,,
2456419.688,5/7/2013 4:30,0.000718606,1.21588188,4.04E-14,-15.01526017,499.685042,,,,,,,,,,
2456419.729,5/7/2013 5:30,0.01353884,22.90771802,7.61E-13,-142.4008967,499.610105,,,,,,,,,,
2456419.771,5/7/2013 6:30,0.013071865,22.11759551,7.34E-13,-137.7608903,499.634207,,,,,,,,,,
2456419.813,5/7/2013 7:30,-0.001026915,-1.737540145,-5.77E-14,2.328755436,499.750943,,,,,,,,,,
2456419.854,5/7/2013 8:30,-0.025101349,-42.47148235,-1.41E-12,241.5394485,499.930645,,,,,,,,,,
2456419.896,5/7/2013 9:30,-0.052327712,-88.53848868,-2.94E-12,512.0686414,500.127836,,,,,,,,,,
2456419.938,5/7/2013 10:30,-0.0744058,-125.8946144,-4.18E-12,731.4430562,500.292650,,,,,,,,,,
2456419.979,5/7/2013 11:30,-0.083723922,-141.6608767,-4.70E-12,824.0306703,500.383354,,,,,,,,,,
2456420.021,5/7/2013 12:30,-0.075463676,-127.68454,-4.24E-12,741.9544211,500.376828,,,,,,,,,,
2456420.063,5/7/2013 13:30,-0.049082261,-83.0471852,-2.76E-12,479.8208785,500.274380,,,,,,,,,,
2456420.104,5/7/2013 14:30,-0.008731667,-14.77398072,-4.91E-13,78.8854503,500.101439,,,,,,,,,,
2456420.146,5/7/2013 15:30,0.037565201,63.56032091,2.11E-12,-381.1339234,499.901196,,,,,,,,,,
2456420.188,5/7/2013 16:30,0.079820277,135.055908,4.48E-12,-800.9928421,499.723796,,,,,,,,,,
2456420.229,5/7/2013 17:30,0.108583624,183.7234912,6.10E-12,-1086.793962,499.613770,,,,,,,,,,
2456420.271,5/7/2013 18:30,0.117363381,198.5788405,6.59E-12,-1174.032226,499.598880,,,,,,,,,,
2456420.313,5/7/2013 19:30,0.104287052,176.4536922,5.86E-12,-1044.101958,499.683151,,,,,,,,,,
2456420.354,5/7/2013 20:30,0.072544013,122.7444695,4.08E-12,-728.6937334,499.845840,,,,,,,,,,
2456420.396,5/7/2013 21:30,0.029504623,49.92182182,1.66E-12,-301.0416307,500.046620,,,,,,,,,,
2456420.438,5/7/2013 22:30,-0.015211875,-25.73849215,-8.55E-13,143.2747099,500.235648,,,,,,,,,,
2456420.479,5/7/2013 23:30,-0.052170982,-88.27330223,-2.93E-12,510.5113299,500.366032,,,,,,,,,,
2456420.521,5/8/2013 0:30,-0.07440614,-125.8951887,-4.18E-12,731.4464287,500.405549,,,,,,,,,,
2456420.563,5/8/2013 1:30,-0.078982342,-133.6381219,-4.44E-12,776.9169212,500.344690,,,,,,,,,,
2456420.604,5/8/2013 2:30,-0.067491693,-114.1959448,-3.79E-12,662.7424413,500.199020,,,,,,,,,,
2456420.646,5/8/2013 3:30,-0.045415137,-76.84241251,-2.55E-12,443.3832568,500.005262,,,,,,,,,,
2456420.688,5/8/2013 4:30,-0.020554854,-34.77881291,-1.15E-12,196.3641306,499.812081,,,,,,,,,,
2456420.729,5/8/2013 5:30,-0.000944401,-1.597926914,-5.31E-14,1.508874622,499.667885,,,,,,,,,,
2456420.771,5/8/2013 6:30,0.007253374,12.2727085,4.07E-13,-79.94664212,499.608699,,,,,,,,,,
2456420.813,5/8/2013 7:30,0.001358821,2.299124296,7.63E-14,-21.37661768,499.649145,,,,,,,,,,
2456420.854,5/8/2013 8:30,-0.017089689,-28.91575352,-9.60E-13,161.9332255,499.778787,,,,,,,,,,
2456420.896,5/8/2013 9:30,-0.042668735,-72.19550005,-2.40E-12,416.094193,499.964771,,,,,,,,,,
2456420.938,5/8/2013 10:30,-0.067415222,-114.0665554,-3.79E-12,661.9826002,500.160072,,,,,,,,,,
2456420.979,5/8/2013 11:30,-0.082883698,-140.2392163,-4.66E-12,815.681948,500.315300,,,,,,,,,,
2456421.021,5/8/2013 12:30,-0.082424268,-139.4618623,-4.63E-12,811.1169246,500.391106,,,,,,,,,,
2456421.063,5/8/2013 13:30,-0.063102875,-106.7700641,-3.55E-12,619.1338442,500.368061,,,,,,,,,,
2456421.104,5/8/2013 14:30,-0.026737815,-45.24038376,-1.50E-12,257.799864,500.251552,,,,,,,,,,
2456421.146,5/8/2013 15:30,0.020276186,34.30730598,1.14E-12,-209.3451498,500.070457,,,,,,,,,,
2456421.188,5/8/2013 16:30,0.068376191,115.692516,3.84E-12,-687.2810292,499.869924,,,,,,,,,,
2456421.229,5/8/2013 17:30,0.107146993,181.2927122,6.02E-12,-1072.519176,499.700077,,,,,,,,,,
2456421.271,5/8/2013 18:30,0.127943084,216.4796982,7.19E-12,-1279.155285,499.603465,,,,,,,,,,
2456421.313,5/8/2013 19:30,0.126101133,213.3631175,7.08E-12,-1260.853117,499.604402,,,,,,,,,,
2456421.354,5/8/2013 20:30,0.102126698,172.7983726,5.74E-12,-1022.636038,499.702868,,,,,,,,,,
2456421.396,5/8/2013 21:30,0.061528664,104.1064995,3.46E-12,-619.2419716,499.874504,,,,,,,,,,
2456421.438,5/8/2013 22:30,0.013363302,22.61070762,7.51E-13,-140.6566986,500.076694,,,,,,,,,,
2456421.479,5/8/2013 23:30,-0.032089557,-54.29552972,-1.80E-12,310.9763458,500.259220,,,,,,,,,,
2456421.521,5/9/2013 0:30,-0.06587441,-111.4595026,-3.70E-12,646.6726428,500.376818,,,,,,,,,,
2456421.563,5/9/2013 1:30,-0.082462512,-139.5265703,-4.63E-12,811.4969237,500.400487,,,,,,,,,,
2456421.604,5/9/2013 2:30,-0.080897024,-136.8777643,-4.54E-12,795.9417705,500.324731,,,,,,,,,,
2456421.646,5/9/2013 3:30,-0.064745358,-109.5491462,-3.64E-12,635.4540461,500.168909,,,,,,,,,,
2456421.688,5/9/2013 4:30,-0.040931872,-69.25672683,-2.30E-12,398.8362027,499.972363,,,,,,,,,,
2456421.729,5/9/2013 5:30,-0.017787572,-30.0965721,-9.99E-13,168.8676005,499.784541,,,,,,,,,,
2456421.771,5/9/2013 6:30,-0.002819248,-4.770167103,-1.58E-13,20.13790322,499.652602,,,,,,,,,,
2456421.813,5/9/2013 7:30,-0.000744513,-1.25971624,-4.18E-14,-0.477272684,499.609593,,,,,,,,,,
2456421.854,5/9/2013 8:30,-0.012262694,-20.74847751,-6.89E-13,113.9707733,499.666167,,,,,,,,,,
2456421.896,5/9/2013 9:30,-0.033855208,-57.28301271,-1.90E-12,328.520385,499.807928,,,,,,,,,,
2456421.938,5/9/2013 10:30,-0.058669979,-99.2696043,-3.30E-12,575.0872806,499.999044,,,,,,,,,,
2456421.979,5/9/2013 11:30,-0.078290067,-132.466794,-4.40E-12,770.0382801,500.191248,,,,,,,,,,
2456422.021,5/9/2013 12:30,-0.084969453,-143.7683145,-4.77E-12,836.4066305,500.335949,,,,,,,,,,
2456422.063,5/9/2013 13:30,-0.073787314,-124.8481345,-4.15E-12,725.2975866,500.396433,,,,,,,,,,
2456422.104,5/9/2013 14:30,-0.044163256,-74.7242299,-2.48E-12,430.9441973,500.357087,,,,,,,,,,
2456422.146,5/9/2013 15:30,-0.000305248,-0.516479196,-1.71E-14,-4.841943496,500.227339,,,,,,,,,,
2456422.188,5/9/2013 16:30,0.049585477,83.89862763,2.79E-12,-500.5709379,500.039320,,,,,,,,,,
2456422.229,5/9/2013 17:30,0.095204062,161.0852735,5.35E-12,-953.8506859,499.839836,,,,,,,,,,
2456422.271,5/9/2013 18:30,0.126665881,214.3186706,7.12E-12,-1266.464617,499.678662,,,,,,,,,,
2456422.313,5/9/2013 19:30,0.137000879,231.8054872,7.70E-12,-1369.156212,499.596082,,,,,,,,,,
2456422.354,5/9/2013 20:30,0.123935271,209.6984783,6.96E-12,-1239.332468,499.612801,,,,,,,,,,
2456422.396,5/9/2013 21:30,0.090462854,153.0631494,5.08E-12,-906.7406406,499.724761,,,,,,,,,,
2456422.438,5/9/2013 22:30,0.044048779,74.53053377,2.47E-12,-445.5566647,499.904146,,,,,,,,,,
2456422.479,5/9/2013 23:30,-0.005302484,-8.97180249,-2.98E-13,44.81207071,500.106341,,,,,,,,,,
2456422.521,5/10/2013 0:30,-0.047570426,-80.48916004,-2.67E-12,464.798837,500.281084,,,,,,,,,,
2456422.563,5/10/2013 1:30,-0.075146311,-127.1475577,-4.22E-12,738.8009844,500.385041,,,,,,,,,,
2456422.604,5/10/2013 2:30,-0.084538826,-143.0396936,-4.75E-12,832.1277936,500.392632,,,,,,,,,,
2456422.646,5/10/2013 3:30,-0.076957675,-130.2123867,-4.32E-12,756.7992391,500.302413,,,,,,,,,,
2456422.688,5/10/2013 4:30,-0.057688133,-97.60832065,-3.24E-12,565.3313671,500.137412,,,,,,,,,,
2456422.729,5/10/2013 5:30,-0.034476736,-58.33463802,-1.94E-12,334.6960706,499.939334,,,,,,,,,,
2456422.771,5/10/2013 6:30,-0.015375254,-26.01492945,-8.64E-13,144.8980921,499.758090,,,,,,,,,,
2456422.813,5/10/2013 7:30,-0.006594262,-11.15749068,-3.70E-13,57.64755772,499.639278,,,,,,,,,,
2456422.854,5/10/2013 8:30,-0.010889659,-18.42530236,-6.12E-13,100.327892,499.612748,,,,,,,,,,
2456422.896,5/10/2013 9:30,-0.026862581,-45.45148667,-1.51E-12,259.039569,499.685119,,,,,,,,,,
2456422.938,5/10/2013 10:30,-0.049331966,-83.46968583,-2.77E-12,482.3020198,499.838119,,,,,,,,,,
2456422.979,5/10/2013 11:30,-0.070687263,-119.6028482,-3.97E-12,694.4945638,500.033177,,,,,,,,,,
2456423.021,5/10/2013 12:30,-0.082898059,-140.2635165,-4.66E-12,815.8246516,500.221095,,,,,,,,,,
2456423.063,5/10/2013 13:30,-0.079695181,-134.8442464,-4.48E-12,783.9999057,500.354396,,,,,,,,,,
2456423.104,5/10/2013 14:30,-0.0583805,-98.77980612,-3.28E-12,572.2109333,500.399240,,,,,,,,,,
2456423.146,5/10/2013 15:30,-0.020789514,-35.17585799,-1.17E-12,198.6957839,500.343926,,,,,,,,,,
2456423.188,5/10/2013 16:30,0.026881878,45.48413687,1.51E-12,-274.9812586,500.201858,,,,,,,,,,
2456423.229,5/10/2013 17:30,0.075398538,127.5743261,4.24E-12,-757.057139,500.008203,,,,,,,,,,
2456423.271,5/10/2013 18:30,0.114662617,194.0091488,6.44E-12,-1147.196642,499.811117,,,,,,,,,,
2456423.313,5/10/2013 19:30,0.136201725,230.4533192,7.65E-12,-1361.215585,499.659693,,,,,,,,,,
2456423.354,5/10/2013 20:30,0.135308963,228.9427653,7.60E-12,-1352.344835,499.591684,,,,,,,,,,
2456423.396,5/10/2013 21:30,0.112244888,189.9183511,6.31E-12,-1123.173371,499.624053,,,,,,,,,,
2456423.438,5/10/2013 22:30,0.072161004,122.0964193,4.05E-12,-724.8880482,499.748729,,,,,,,,,,
2456423.479,5/10/2013 23:30,0.023763731,40.20823342,1.34E-12,-243.9984356,499.934628,,,,,,,,,,
2456423.521,5/11/2013 0:30,-0.022905553,-38.75619536,-1.29E-12,219.7213693,500.135428,,,,,,,,,,
2456423.563,5/11/2013 1:30,-0.058958587,-99.75792992,-3.31E-12,577.9549801,500.301161,,,,,,,,,,
2456423.604,5/11/2013 2:30,-0.07874826,-133.2420563,-4.42E-12,774.5910196,500.390713,,,,,,,,,,
2456423.646,5/11/2013 3:30,-0.081029075,-137.1011955,-4.55E-12,797.2538732,500.382096,,,,,,,,,,
2456423.688,5/11/2013 4:30,-0.068939227,-116.6451715,-3.87E-12,677.1255625,500.277934,,,,,,,,,,
2456423.729,5/11/2013 5:30,-0.048874891,-82.69631516,-2.75E-12,477.7603889,500.104777,,,,,,,,,,
2456423.771,5/11/2013 6:30,-0.028602757,-48.39586467,-1.61E-12,276.3304734,499.906421,,,,,,,,,,
2456423.813,5/11/2013 7:30,-0.015122297,-25.58692586,-8.50E-13,142.3846345,499.732915,,,,,,,,,,
2456423.854,5/11/2013 8:30,-0.012818638,-21.68913587,-7.20E-13,119.4948037,499.627998,,,,,,,,,,
2456423.896,5/11/2013 9:30,-0.022348774,-37.81412552,-1.26E-12,214.1890499,499.618128,,,,,,,,,,
2456423.938,5/11/2013 10:30,-0.040511897,-68.54613049,-2.28E-12,394.6632149,499.705841,,,,,,,,,,
2456423.979,5/11/2013 11:30,-0.061116654,-103.4093794,-3.43E-12,599.3981726,499.869116,,,,,,,,,,
2456424.021,5/11/2013 12:30,-0.076625585,-129.6504896,-4.30E-12,753.49949,500.066888,,,,,,,,,,
2456424.063,5/11/2013 13:30,-0.080176896,-135.6593076,-4.50E-12,788.7863648,500.249353,,,,,,,,,,
2456424.104,5/11/2013 14:30,-0.067491357,-114.1953757,-3.79E-12,662.7390994,500.370453,,,,,,,,,,
2456424.146,5/11/2013 15:30,-0.038187306,-64.61292098,-2.15E-12,371.5653824,500.399441,,,,,,,,,,
2456424.188,5/11/2013 16:30,0.003848728,6.512047374,2.16E-13,-46.11707231,500.328604,,,,,,,,,,
2456424.229,5/11/2013 17:30,0.051172591,86.58402356,2.87E-12,-516.3409662,500.175223,,,,,,,,,,
2456424.271,5/11/2013 18:30,0.094444265,159.7996969,5.31E-12,-946.3011179,499.977271,,,,,,,,,,
2456424.313,5/11/2013 19:30,0.124653493,210.9137103,7.00E-12,-1246.468936,499.783928,,,,,,,,,,
2456424.354,5/11/2013 20:30,0.135345997,229.0054277,7.60E-12,-1352.712821,499.643282,,,,,,,,,,
2456424.396,5/11/2013 21:30,0.124255044,210.2395346,6.98E-12,-1242.509829,499.590305,,,,,,,,,,
2456424.438,5/11/2013 22:30,0.093882278,158.8488144,5.27E-12,-940.7170458,499.638104,,,,,,,,,,
2456424.479,5/11/2013 23:30,0.050854649,86.04606535,2.86E-12,-513.1817984,499.774651,,,,,,,,,,
2456424.521,5/12/2013 0:30,0.004229496,7.156308037,2.38E-13,-49.90050282,499.965796,,,,,,,,,,
2456424.563,5/12/2013 1:30,-0.036781763,-62.23474384,-2.07E-12,357.5995011,500.163820,,,,,,,,,,
2456424.604,5/12/2013 2:30,-0.065045651,-110.0572407,-3.65E-12,638.4378387,500.319383,,,,,,,,,,
2456424.646,5/12/2013 3:30,-0.077102215,-130.4569479,-4.33E-12,758.2354284,500.393862,,,,,,,,,,
2456424.688,5/12/2013 4:30,-0.073734693,-124.759101,-4.14E-12,724.774736,500.369013,,,,,,,,,,
2456424.729,5/12/2013 5:30,-0.059421993,-100.5420127,-3.34E-12,582.5595183,500.251516,,,,,,,,,,
2456424.771,5/12/2013 6:30,-0.040882086,-69.17248976,-2.30E-12,398.3415192,500.071270,,,,,,,,,,
2456424.813,5/12/2013 7:30,-0.025132655,-42.52445268,-1.41E-12,241.8505175,499.873882,,,,,,,,,,
2456424.854,5/12/2013 8:30,-0.017585794,-29.75516397,-9.88E-13,166.862676,499.709209,,,,,,,,,,
2456424.896,5/12/2013 9:30,-0.020649838,-34.93952582,-1.16E-12,197.3079196,499.618847,,,,,,,,,,
2456424.938,5/12/2013 10:30,-0.033160078,-56.10685186,-1.86E-12,321.6133626,499.625690,,,,,,,,,,
2456424.979,5/12/2013 11:30,-0.050746929,-85.8638045,-2.85E-12,496.361518,499.728177,,,,,,,,,,
2456425.021,5/12/2013 12:30,-0.067026768,-113.409292,-3.77E-12,658.1228111,499.900679,,,,,,,,,,
2456425.063,5/12/2013 13:30,-0.075314096,-127.4314498,-4.23E-12,740.4681452,500.099909,,,,,,,,,,
2456425.104,5/12/2013 14:30,-0.070438781,-119.1824176,-3.96E-12,692.0255786,500.275778,,,,,,,,,,
2456425.146,5/12/2013 15:30,-0.050228154,-84.98603652,-2.82E-12,491.2068123,500.383952,,,,,,,,,,
2456425.188,5/12/2013 16:30,-0.016284002,-27.55253089,-9.15E-13,153.9276799,500.396972,,,,,,,,,,
2456425.229,5/12/2013 17:30,0.026161985,44.26607799,1.47E-12,-267.8281894,500.311157,,,,,,,,,,
2456425.271,5/12/2013 18:30,0.069319154,117.2880082,3.89E-12,-696.6505811,500.147551,,,,,,,,,,
2456425.313,5/12/2013 19:30,0.104609973,177.0000746,5.88E-12,-1047.310596,499.946676,,,,,,,,,,
2456425.354,5/12/2013 20:30,0.124722528,211.0305181,7.01E-12,-1247.154892,499.758409,,,,,,,,,,
2456425.396,5/12/2013 21:30,0.125419727,212.2101773,7.05E-12,-1254.082458,499.629513,,,,,,,,,,
2456425.438,5/12/2013 22:30,0.106615322,180.3931253,5.99E-12,-1067.236338,499.591945,,,,,,,,,,
2456425.479,5/12/2013 23:30,0.072406296,122.5114522,4.07E-12,-727.3253355,499.654869,,,,,,,,,,
2456425.521,5/13/2013 0:30,0.030035338,50.81979146,1.69E-12,-306.3149711,499.802377,,,,,,,,,,
2456425.563,5/13/2013 1:30,-0.011937783,-20.198728,-6.71E-13,110.742361,499.997481,,,,,,,,,,
2456425.604,5/13/2013 2:30,-0.045750576,-77.40997483,-2.57E-12,446.7162751,500.191380,,,,,,,,,,
2456425.646,5/13/2013 3:30,-0.06625969,-112.1113956,-3.72E-12,650.5008948,500.335687,,,,,,,,,,
2456425.688,5/13/2013 4:30,-0.071994074,-121.8139731,-4.04E-12,707.4794283,500.394531,,,,,,,,,,
2456425.729,5/13/2013 5:30,-0.0652,-110.3183999,-3.66E-12,639.9715002,500.353537,,,,,,,,,,
2456425.771,5/13/2013 6:30,-0.050927675,-86.16962598,-2.86E-12,498.1574593,500.223397,,,,,,,,,,
2456425.813,5/13/2013 7:30,-0.035460606,-59.99934599,-1.99E-12,344.4720934,500.037172,,,,,,,,,,
2456425.854,5/13/2013 8:30,-0.024536018,-41.51494245,-1.38E-12,235.9221534,499.841979,,,,,,,,,,
2456425.896,5/13/2013 9:30,-0.02182138,-36.92177459,-1.23E-12,208.9487055,499.687163,,,,,,,,,,
2456425.938,5/13/2013 10:30,-0.028011923,-47.39617429,-1.57E-12,270.4597765,499.611908,,,,,,,,,,
2456425.979,5/13/2013 11:30,-0.04073697,-68.92695336,-2.29E-12,396.899603,499.635392,,,,,,,,,,
2456426.021,5/13/2013 12:30,-0.055259602,-93.49924719,-3.10E-12,541.2007709,499.751972,,,,,,,,,,
2456426.063,5/13/2013 13:30,-0.065771974,-111.2861799,-3.70E-12,645.6548029,499.932576,,,,,,,,,,
2456426.104,5/13/2013 14:30,-0.066962442,-113.3004515,-3.76E-12,657.4836436,500.131983,,,,,,,,,,
2456426.146,5/13/2013 15:30,-0.055479581,-93.87145142,-3.12E-12,543.3865459,500.300147,,,,,,,,,,
2456426.188,5/13/2013 16:30,-0.030945382,-52.35958607,-1.74E-12,299.6074875,500.394744,,,,,,,,,,
2456426.229,5/13/2013 17:30,0.003732875,6.316024642,2.10E-13,-44.96592584,500.391782,,,,,,,,,,
2456426.271,5/13/2013 18:30,0.042851684,72.5050487,2.41E-12,-433.6619729,500.291633,,,,,,,,,,
2456426.313,5/13/2013 19:30,0.079119647,133.8704422,4.44E-12,-794.0311766,500.118960,,,,,,,,,,
2456426.354,5/13/2013 20:30,0.105323899,178.2080379,5.92E-12,-1054.404379,499.916561,,,,,,,,,,
2456426.396,5/13/2013 21:30,0.116057608,196.3694731,6.52E-12,-1161.057683,499.734680,,,,,,,,,,
2456426.438,5/13/2013 22:30,0.109064005,184.5362971,6.13E-12,-1091.567177,499.618440,,,,,,,,,,
2456426.479,5/13/2013 23:30,0.08582427,145.2146656,4.82E-12,-860.6503001,499.596571,,,,,,,,,,
2456426.521,5/14/2013 0:30,0.051205611,86.63989415,2.88E-12,-516.6690671,499.674231,,,,,,,,,,
2456426.563,5/14/2013 1:30,0.012246228,20.72061712,6.88E-13,-129.5571135,499.831735,,,,,,,,,,
2456426.604,5/14/2013 2:30,-0.023594861,-39.92250469,-1.33E-12,226.5705385,500.029499,,,,,,,,,,
2456426.646,5/14/2013 3:30,-0.050238588,-85.00369103,-2.82E-12,491.3104886,500.217965,,,,,,,,,,
2456426.688,5/14/2013 4:30,-0.064346051,-108.8735187,-3.61E-12,631.4864135,500.350017,,,,,,,,,,
2456426.729,5/14/2013 5:30,-0.065890869,-111.4873504,-3.70E-12,646.83618,500.392777,,,,,,,,,,
2456426.771,5/14/2013 6:30,-0.057837235,-97.860602,-3.25E-12,566.8128932,500.335833,,,,,,,,,,
2456426.813,5/14/2013 7:30,-0.045071656,-76.26124115,-2.53E-12,439.9703192,500.193828,,,,,,,,,,
2456426.854,5/14/2013 8:30,-0.032925503,-55.70995123,-1.85E-12,319.2825576,500.002768,,,,,,,,,,
2456426.896,5/14/2013 9:30,-0.025702347,-43.48837188,-1.44E-12,247.5111476,499.810980,,,,,,,,,,
2456426.938,5/14/2013 10:30,-0.025583147,-43.28668518,-1.44E-12,246.3267395,499.666973,,,,,,,,,,
2456426.979,5/14/2013 11:30,-0.032152761,-54.40247241,-1.81E-12,311.6043685,499.607261,,,,,,,,,,
2456427.021,5/14/2013 12:30,-0.042619308,-72.11186849,-2.39E-12,415.6030654,499.647192,,,,,,,,,,
2456427.063,5/14/2013 13:30,-0.052630715,-89.05116958,-2.96E-12,515.0793678,499.777073,,,,,,,,,,
2456427.104,5/14/2013 14:30,-0.057466106,-97.23265143,-3.23E-12,563.125244,499.964587,,,,,,,,,,
2456427.146,5/14/2013 15:30,-0.05331253,-90.20480091,-3.00E-12,521.8540852,500.162873,,,,,,,,,,
2456427.188,5/14/2013 16:30,-0.038333202,-64.85977794,-2.15E-12,373.0150537,500.322259,,,,,,,,,,
2456427.229,5/14/2013 17:30,-0.0132839,-22.47635802,-7.46E-13,124.1177778,500.402706,,,,,,,,,,
2456427.271,5/14/2013 18:30,0.018472906,31.25615698,1.04E-12,-191.427231,500.383847,,,,,,,,,,
2456427.313,5/14/2013 19:30,0.051584038,87.2801921,2.90E-12,-520.4292265,500.270097,,,,,,,,,,
2456427.354,5/14/2013 20:30,0.07984176,135.0922587,4.49E-12,-801.2063125,500.089573,,,,,,,,,,
2456427.396,5/14/2013 21:30,0.097598385,165.1364681,5.48E-12,-977.6413871,499.887063,,,,,,,,,,
2456427.438,5/14/2013 22:30,0.101123768,171.1014153,5.68E-12,-1012.67063,499.712840,,,,,,,,,,
2456427.479,5/14/2013 23:30,0.089550776,151.5199127,5.03E-12,-897.6779592,499.610090,,,,,,,,,,
2456427.521,5/15/2013 0:30,0.065134282,110.2072044,3.66E-12,-655.0684535,499.604120,,,,,,,,,,
2456427.563,5/15/2013 1:30,0.032724099,55.3691748,1.84E-12,-333.0312937,499.696044,,,,,,,,,,
2456427.604,5/15/2013 2:30,-0.001423658,-2.408829839,-8.00E-14,6.270914342,499.862529,,,,,,,,,,
2456427.646,5/15/2013 3:30,-0.031172842,-52.74444837,-1.75E-12,301.8675972,500.061654,,,,,,,,,,
2456427.688,5/15/2013 4:30,-0.051945271,-87.89139787,-2.92E-12,508.2685909,500.243428,,,,,,,,,,
2456427.729,5/15/2013 5:30,-0.061678957,-104.3607952,-3.47E-12,604.985376,500.362320,,,,,,,,,,
2456427.771,5/15/2013 6:30,-0.061072115,-103.3340187,-3.43E-12,598.9556156,500.388662,,,,,,,,,,
2456427.813,5/15/2013 7:30,-0.053098636,-89.84289225,-2.98E-12,519.7287711,500.316078,,,,,,,,,,
2456427.854,5/15/2013 8:30,-0.041986054,-71.04040335,-2.36E-12,409.3108701,500.163069,,,,,,,,,,
2456427.896,5/15/2013 9:30,-0.031974201,-54.10034811,-1.80E-12,309.8301389,499.968353,,,,,,,,,,
2456427.938,5/15/2013 10:30,-0.026194523,-44.32113216,-1.47E-12,252.401545,499.781151,,,,,,,,,,
2456427.979,5/15/2013 11:30,-0.025937898,-43.88692313,-1.46E-12,249.8516459,499.648825,,,,,,,,,,
2456428.021,5/15/2013 12:30,-0.03045012,-51.52160288,-1.71E-12,294.6864185,499.604984,,,,,,,,,,
2456428.063,5/15/2013 13:30,-0.037253394,-63.03274236,-2.09E-12,362.2857595,499.661043,,,,,,,,,,
2456428.104,5/15/2013 14:30,-0.042875509,-72.5453608,-2.41E-12,418.1487555,499.803332,,,,,,,,,,
2456428.146,5/15/2013 15:30,-0.043795751,-74.1024105,-2.46E-12,427.2925535,499.996502,,,,,,,,,,
2456428.188,5/15/2013 16:30,-0.037391585,-63.26656172,-2.10E-12,363.6588673,500.192362,,,,,,,,,,
2456428.229,5/15/2013 17:30,-0.022684643,-38.38241571,-1.27E-12,217.5263426,500.341939,,,,,,,,,,
2456428.271,5/15/2013 18:30,-0.000727217,-1.230451228,-4.09E-14,-0.649131913,500.407745,,,,,,,,,,
2456428.313,5/15/2013 19:30,0.025466422,43.08918528,1.43E-12,-260.9168691,500.373165,,,,,,,,,,
2456428.354,5/15/2013 20:30,0.051458055,87.0670293,2.89E-12,-519.1774247,500.246629,,,,,,,,,,
2456428.396,5/15/2013 21:30,0.07230923,122.3472165,4.06E-12,-726.3608585,500.059517,,,,,,,,,,
2456428.438,5/15/2013 22:30,0.083704584,141.6281557,4.70E-12,-839.5884664,499.858309,,,,,,,,,,
2456428.479,5/15/2013 23:30,0.083009134,140.4514552,4.66E-12,-832.6782751,499.692972,,,,,,,,,,
2456428.521,5/16/2013 0:30,0.069973675,118.3954582,3.93E-12,-703.1540983,499.604463,,,,,,,,,,
2456428.563,5/16/2013 1:30,0.046868985,79.302323,2.63E-12,-473.5790693,499.614496,,,,,,,,,,
2456428.604,5/16/2013 2:30,0.017979542,30.42138442,1.01E-12,-186.5250165,499.720132,,,,,,,,,,
2456428.646,5/16/2013 3:30,-0.011421599,-19.32534564,-6.42E-13,105.6134098,499.894538,,,,,,,,,,
2456428.688,5/16/2013 4:30,-0.036331761,-61.47334019,-2.04E-12,353.1281467,500.093732,,,,,,,,,,
2456428.729,5/16/2013 5:30,-0.053154937,-89.93815318,-2.99E-12,520.2881924,500.267617,,,,,,,,,,
2456428.771,5/16/2013 6:30,-0.06040737,-102.2092697,-3.39E-12,592.3505104,500.372546,,,,,,,,,,
2456428.813,5/16/2013 7:30,-0.058831426,-99.54277236,-3.31E-12,576.6914641,500.382258,,,,,,,,,,
2456428.854,5/16/2013 8:30,-0.050942603,-86.19488503,-2.86E-12,498.3057935,500.294458,,,,,,,,,,
