julday,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,,
2456393.333,4/10/2013 20:00,73.00326521,-123.5215247,-561.541116,717.5070509,23250.79868,-1.786998411,-4.482792649,-1.786998411,7.120493242
2456393.375,4/10/2013 21:00,58.22256486,-98.51257974,-447.8479689,570.6416423,18543.19267,-1.562050051,-2.428122037,-1.562050051,8.779642127
2456393.417,4/10/2013 22:00,34.39146519,-58.1903591,-264.5391502,333.8487904,10953.06329,-1.061707546,1.438259436,-1.061707546,-0.734424758
2456393.458,4/10/2013 23:00,9.284753455,-15.70980285,-71.41832358,84.38107994,2956.655526,-0.390485711,10.16971396,-0.390485711,2.84193804
2456393.5,4/11/2013 0:00,-9.477261868,16.03552708,72.89909829,-102.0438512,-3018.986628,0.357242471,9.431865463,0.357242471,4.083962926
2456393.542,4/11/2013 1:00,-16.40697775,27.76060635,126.2024728,-170.899557,-5226.079075,1.024149094,7.485984326,1.024149094,0.758415711
2456393.583,4/11/2013 2:00,-9.536094495,16.13507189,73.35163886,-102.6284296,-3037.724632,1.479447908,4.35224917,1.479447908,12.88413601
2456393.625,4/11/2013 3:00,9.109013808,-15.41245136,-70.06653421,82.63487885,2900.683008,1.671684728,9.243679422,1.671684728,11.61863321
2456393.667,4/11/2013 4:00,34.04250334,-57.59991565,-261.8549357,330.3814024,10841.92005,1.575655849,7.435469818,1.575655849,11.4465783
2456393.708,4/11/2013 5:00,57.7289142,-97.67732283,-444.050808,565.7365835,18385.96651,1.255092182,12.1824992,1.255092182,22.06219711
2456393.75,4/11/2013 6:00,72.52917697,-122.7193674,-557.8944293,712.79637,23099.80309,0.795478321,23.71820592,0.795478321,14.7616058
2456393.792,4/11/2013 7:00,72.71492246,-123.0336488,-559.3231835,714.6419921,23158.96243,0.327703893,15.08001838,0.327703893,12.90713417
2456393.833,4/11/2013 8:00,56.05493573,-94.84495126,-431.1745656,549.1034385,17852.80969,-0.025610861,5.491019375,-0.025610861,16.1456194
2456393.875,4/11/2013 9:00,24.56160158,-41.55822987,-188.9278393,236.1763594,7822.283021,-0.205480529,15.37887215,-0.205480529,1.05702555
2456393.917,4/11/2013 10:00,-15.82719761,26.77961836,121.742804,-165.1386902,-5041.420949,-0.180671661,14.18429841,-0.180671661,10.8717067
2456393.958,4/11/2013 11:00,-56.59626816,95.76088572,435.3384947,-570.2322283,-18026.24013,0.002751466,2.412897704,0.002751466,13.70150905
2456394,4/11/2013 12:00,-88.7231802,150.1196209,682.4587021,-889.4547246,-28258.55935,0.266694256,2.262977269,0.266694256,-1.130475217
2456394.042,4/11/2013 13:00,-104.9473834,177.5709727,807.2552728,-1050.663204,-33425.91641,0.495627986,9.108056276,0.495627986,9.94089799
2456394.083,4/11/2013 14:00,-101.6315619,171.9606027,781.7499741,-1017.716221,-32369.83783,0.583906748,19.63487795,0.583906748,16.57270554
2456394.125,4/11/2013 15:00,-79.69689699,134.8471497,613.0285316,-799.766906,-25383.71688,0.46748159,5.929992227,0.46748159,22.51412757
2456394.167,4/11/2013 16:00,-44.3629102,75.06204406,341.2395053,-448.6779669,-14129.95457,0.128671832,5.067378842,0.128671832,6.801932945
2456394.208,4/11/2013 17:00,-3.761819824,6.364999141,28.93591808,-45.25352934,-1198.636531,-0.369740005,6.13165464,-0.369740005,21.44171831
2456394.25,4/11/2013 18:00,33.18052429,-56.14144709,-255.2245928,321.8165236,10567.38247,-0.952780321,20.0830619,-0.952780321,13.66643715
2456394.292,4/11/2013 19:00,59.00422816,-99.83515405,-453.860523,578.40848,18792.14995,-1.480371184,11.85596897,-1.480371184,8.610009482
2456394.333,4/11/2013 20:00,69.50357865,-117.6000551,-534.6215269,682.7331305,22136.15965,-1.820440583,10.973677,-1.820440583,1.98789668
2456394.375,4/11/2013 21:00,64.59080849,-109.287648,-496.8324989,633.9183938,20571.458,-1.898727565,1.75509278,-1.898727565,1.615199474
2456394.417,4/11/2013 22:00,48.05730553,-81.31296096,-369.6567942,469.6366204,15305.58994,-1.669116019,10.05267827,-1.669116019,8.374156331
2456394.458,4/11/2013 23:00,26.355089,-44.59281059,-202.7233446,253.9969807,8393.503058,-1.178849493,-6.268017898,-1.178849493,-0.303674389
2456394.5,4/12/2013 0:00,6.763385444,-11.44364817,-52.02396084,59.32802195,2153.607841,-0.495336642,-1.958169956,-0.495336642,-1.760455495
2456394.542,4/12/2013 1:00,-4.566692541,7.726843779,35.12699902,-53.25098261,-1454.985929,0.24003413,-1.684813125,0.24003413,4.349167068
2456394.583,4/12/2013 2:00,-4.198836031,7.104430565,32.29744675,-49.59585158,-1337.824802,0.872681316,16.77103417,0.872681316,5.615750095
2456394.625,4/12/2013 3:00,7.744052288,-13.10293647,-59.5672502,69.07221764,2465.947109,1.318462701,16.4159616,1.318462701,7.757040711
2456394.667,4/12/2013 4:00,27.65809507,-46.79749686,-212.7460673,266.9440343,8808.506342,1.493440224,9.942181568,1.493440224,13.51322912
2456394.708,4/12/2013 5:00,49.4178927,-83.61507446,-380.1224307,483.1558168,15738.93262,1.400855969,20.16469232,1.400855969,21.12523572
2456394.75,4/12/2013 6:00,65.9732032,-111.6266598,-507.465879,647.6542764,21011.74631,1.095441167,20.9119101,1.095441167,9.048097735
2456394.792,4/12/2013 7:00,71.19526405,-120.4623868,-547.6339711,699.5422169,22674.95607,0.681878094,12.36667676,0.681878094,16.17442962
2456394.833,4/12/2013 8:00,61.52704449,-104.1037593,-473.2660262,603.4759289,19595.65891,0.291462773,21.60241729,0.291462773,18.30383614
2456394.875,4/12/2013 9:00,37.03010939,-62.65494509,-284.8356015,360.0671394,11793.46307,0.011289063,8.283820154,0.011289063,2.128831621
2456394.917,4/12/2013 10:00,1.551039263,-2.624358433,-11.93059401,7.536609278,493.4921754,-0.08220547,16.60272265,-0.08220547,4.733394045
2456394.958,4/12/2013 11:00,-38.06807692,64.41118615,292.8196477,-386.1306424,-12125.07021,0.014051654,2.159978542,0.014051654,6.687614423
2456395,4/12/2013 12:00,-73.57510721,124.4890814,565.9397246,-738.9389928,-23433.94632,0.254061637,6.415638896,0.254061637,5.108623747
2456395.042,4/12/2013 13:00,-97.31328838,164.6540839,748.5338142,-974.8085791,-30994.48146,0.541315985,11.88198096,0.541315985,18.69975477
2456395.083,4/12/2013 14:00,-104.1350328,176.1964754,801.006672,-1042.591448,-33167.18533,0.757117195,14.91085142,0.757117195,9.310357235
2456395.125,4/12/2013 15:00,-92.70870683,156.863132,713.115373,-929.0560955,-29527.93689,0.811584511,6.242911747,0.811584511,15.1343434
2456395.167,4/12/2013 16:00,-65.84913015,111.4167282,506.5115091,-662.1714006,-20973.24722,0.636739307,23.11469222,0.636739307,20.83220434
2456395.208,4/12/2013 17:00,-29.76809053,50.36760918,228.9761524,-303.6595237,-9481.550963,0.242821437,19.97760988,0.242821437,23.35468443
2456395.25,4/12/2013 18:00,7.551091814,-12.77644735,-58.08299823,67.15490532,2404.489812,-0.330075985,5.982486534,-0.330075985,14.24040493
2456395.292,4/12/2013 19:00,38.39976987,-64.97241062,-295.3710298,373.6764908,12229.69557,-0.964848679,4.025027194,-0.964848679,14.09312655
2456395.333,4/12/2013 20:00,57.24364741,-96.85625142,-440.3181359,560.9148292,18231.41058,-1.51537017,11.4420425,-1.51537017,15.78356796
2456395.375,4/12/2013 21:00,61.9689198,-104.8514123,-476.6649311,607.8665326,19736.39479,-1.884183965,2.162915281,-1.884183965,3.664532113
2456395.417,4/12/2013 22:00,54.17346612,-91.66150467,-416.7023014,530.4086002,17253.56761,-1.968137721,8.851230542,-1.968137721,5.821640656
2456395.458,4/12/2013 23:00,38.4794544,-65.10723684,-295.9839632,374.4682598,12255.07484,-1.748614387,-4.370404446,-1.748614387,-7.911190882
2456395.5,4/13/2013 0:00,21.10561103,-35.71069387,-162.3443601,201.8366156,6721.561035,-1.254048881,-6.575470054,-1.254048881,-3.616331626
2456395.542,4/13/2013 1:00,8.112081249,-13.72564147,-62.39812897,72.7290622,2583.163162,-0.5845113,0.829140357,-0.5845113,4.861103428
2456395.583,4/13/2013 2:00,3.782751464,-6.400415476,-29.09692426,29.7115615,1204.285407,0.109397785,16.92478374,0.109397785,8.521079626
2456395.625,4/13/2013 3:00,9.541943746,-16.14496882,-73.3966313,86.93659871,3038.569815,0.725842605,3.446857531,0.725842605,10.98840237
2456395.667,4/13/2013 4:00,23.646139,-40.00926719,-181.8861012,227.0800526,7530.711106,1.13737509,21.78991969,1.13737509,16.22027746
2456395.708,4/13/2013 5:00,41.6930875,-70.54470404,-320.703229,406.3998684,13278.60675,1.286433871,14.51784729,1.286433871,15.65020374
2456395.75,4/13/2013 6:00,57.7981012,-97.79438722,-444.5829944,566.4240459,18408.00235,1.187302088,6.24428919,1.187302088,16.52664233
2456395.792,4/13/2013 7:00,66.1401072,-111.9090614,-508.7497046,649.3126838,21064.9047,0.900057455,14.11031076,0.900057455,14.35642225
2456395.833,4/13/2013 8:00,62.50388715,-105.7565771,-480.7799,613.1821264,19906.78019,0.541423396,11.10011037,0.541423396,17.60355781
2456395.875,4/13/2013 9:00,45.44992946,-76.90128064,-349.6008574,443.7289608,14475.14896,0.211130325,14.74123263,0.211130325,19.93143191
2456395.917,4/13/2013 10:00,16.8256266,-28.4689602,-129.4227198,159.3094249,5358.399616,0.017235471,4.717234806,0.017235471,10.99527848
2456395.958,4/13/2013 11:00,-18.52366811,31.34204644,142.4840551,-191.9316182,-5900.238217,0.011266229,3.665328196,0.011266229,0.987469096
2456396,4/13/2013 12:00,-53.8021303,91.03320448,413.8459863,-542.4688485,-17136.31612,0.187470904,11.023773,0.187470904,0.8407267
2456396.042,4/13/2013 13:00,-81.84044449,138.4740321,629.516699,-821.0658277,-26066.42993,0.485304855,5.65060956,0.485304855,1.443007318
2456396.083,4/13/2013 14:00,-96.82435864,163.8268148,744.7729667,-969.9504287,-30838.75889,0.793826082,9.250137819,0.793826082,1.226462162
2456396.125,4/13/2013 15:00,-95.73194402,161.9784493,736.3701134,-959.095874,-30490.82831,1.013254591,7.121648536,1.013254591,14.48585798
2456396.167,4/13/2013 16:00,-79.08829685,133.8173983,608.3471793,-793.7196751,-25189.87967,1.037086565,7.375656602,1.037086565,11.00612533
2456396.208,4/13/2013 17:00,-50.81635793,85.98127762,390.8794252,-512.8013315,-16185.35713,0.820907922,11.12240203,0.820907922,19.44493355
2456396.25,4/13/2013 18:00,-17.21100786,29.1210253,132.3870725,-178.8886379,-5482.160108,0.36276956,9.189070099,0.36276956,19.95591134
2456396.292,4/13/2013 19:00,14.68384816,-24.84507108,-112.94816,138.0280811,4676.250002,-0.26426034,9.863860529,-0.26426034,7.948645156
2456396.333,4/13/2013 20:00,38.84247886,-65.72147423,-298.7763474,378.0753782,12370.69697,-0.92611682,9.864906915,-0.92611682,12.51232977
2456396.375,4/13/2013 21:00,51.68175384,-87.4455275,-397.5360505,505.6502103,16459.96518,-1.519481479,-1.052590128,-1.519481479,16.41216695
2456396.417,4/13/2013 22:00,52.76990766,-89.28668376,-405.9061297,516.4624284,16806.53871,-1.902564408,-2.173968278,-1.902564408,10.09594997
2456396.458,4/13/2013 23:00,44.66665212,-75.57597539,-343.5758881,435.9460856,14225.67762,-1.994125021,9.251205046,-1.994125021,11.5664615
2456396.5,4/14/2013 0:00,31.9913875,-54.12942764,-246.0777526,310.0009089,10188.64619,-1.778556229,9.94096999,-1.778556229,8.90481568
2456396.542,4/14/2013 1:00,20.0178826,-33.87025736,-153.977553,191.0286244,6375.122992,-1.296674951,3.9799967,-1.296674951,0.047577854
2456396.583,4/14/2013 2:00,13.19459062,-22.32524732,-101.492791,123.2303779,4201.926216,-0.668083322,4.425541423,-0.668083322,9.432275128
2456396.625,4/14/2013 3:00,13.97501232,-23.64572084,-107.4957947,130.9848786,4450.488043,0.00582366,14.09581518,0.00582366,10.49383114
2456396.667,4/14/2013 4:00,22.23210439,-37.61672063,-171.009347,213.0297867,7080.345583,0.577029725,15.69049772,0.577029725,7.209805646
2456396.708,4/14/2013 5:00,35.36573685,-59.83882675,-272.0332478,343.5294417,11263.36571,0.937706656,10.29810022,0.937706656,6.82683783
2456396.75,4/14/2013 6:00,49.03925747,-82.97442363,-377.2099684,479.3935851,15618.3385,1.059191312,17.91291565,1.059191312,12.91130849
2456396.792,4/14/2013 7:00,58.34005579,-98.7113744,-448.7517092,571.809067,18580.61316,0.946565553,16.41890539,0.946565553,17.17955015
2456396.833,4/14/2013 8:00,59.07522143,-99.95527466,-454.4066032,579.1138901,18814.76108,0.681441056,6.523055477,0.681441056,15.10407278
2456396.875,4/14/2013 9:00,48.89638517,-82.73268371,-376.1109947,477.9739637,15572.83413,0.358484352,18.62455684,0.358484352,5.180020481
2456396.917,4/14/2013 10:00,27.99332665,-47.3647087,-215.3246686,270.2749944,8915.276534,0.098301455,18.22790079,0.098301455,14.41268304
2456396.958,4/14/2013 11:00,-0.808972939,1.368782214,6.22261985,-15.9131697,-258.1641984,-0.008285748,17.51815744,-0.008285748,13.43576636
2456397,4/14/2013 12:00,-32.58728263,55.13768221,250.661378,-331.6718499,-10379.45467,0.074234073,11.01042154,0.074234073,3.481317301
2456397.042,4/14/2013 13:00,-61.38725911,103.8672424,472.1907971,-617.8369309,-19552.1555,0.331951274,12.7422555,0.331951274,-1.438093999
2456397.083,4/14/2013 14:00,-81.58625592,138.043945,627.5614805,-818.5401349,-25985.47168,0.681185907,8.623830925,0.681185907,-1.297496062
2456397.125,4/14/2013 15:00,-89.22720251,150.9724267,686.3356417,-894.4628393,-28419.08885,1.029958771,10.91431411,1.029958771,10.18137817
2456397.167,4/14/2013 16:00,-82.98100077,140.4038533,638.2898579,-832.3987321,-26429.69348,1.251904036,11.2571685,1.251904036,4.216307126
2456397.208,4/14/2013 17:00,-64.46956003,109.0824956,495.8998557,-648.463584,-20533.85853,1.255538474,20.22453223,1.255538474,16.32051311
2456397.25,4/14/2013 18:00,-37.84302696,64.03040161,291.0885634,-383.8944794,-12053.39251,0.997175696,17.41280072,0.997175696,26.06758732
2456397.292,4/14/2013 19:00,-8.713082798,14.74253609,67.02103288,-94.45074208,-2775.598027,0.492558075,11.39456083,0.492558075,14.77684086
2456397.333,4/14/2013 20:00,17.26597292,-29.21402619,-132.8098637,163.6848362,5498.64852,-0.160385857,24.34930785,-0.160385857,4.622952657
2456397.375,4/14/2013 21:00,35.77182367,-60.52592564,-275.1568676,347.5644404,11392.70307,-0.870866389,2.13291119,-0.870866389,16.64012322
2456397.417,4/14/2013 22:00,44.76701546,-75.74579016,-344.3478829,436.9433254,14257.64302,-1.483844042,13.24428412,-1.483844042,8.224781242
2456397.458,4/14/2013 23:00,44.78892681,-75.78286416,-344.516425,437.1610431,14264.62172,-1.869956678,-3.925020754,-1.869956678,-4.079840644
2456397.5,4/15/2013 0:00,38.53922997,-65.20837711,-296.4437569,375.0622076,12274.11317,-1.972331705,-1.797037917,-1.972331705,0.700885922
2456397.542,4/15/2013 1:00,29.9355641,-50.65097446,-230.2643591,289.5736399,9533.872978,-1.765258278,2.89225699,-1.765258278,8.590381383
2456397.583,4/15/2013 2:00,22.9227095,-38.78522448,-176.3214815,219.8918433,7300.301113,-1.315931739,2.01260941,-1.315931739,3.50265002
2456397.625,4/15/2013 3:00,20.37681146,-34.477565,-156.7384338,194.5950476,6489.440692,-0.707261923,8.007996909,-0.707261923,5.813617802
2456397.667,4/15/2013 4:00,23.37763181,-39.55495302,-179.8207439,224.4120858,7445.192419,-0.081307546,8.664203324,-0.081307546,10.5515668
2456397.708,4/15/2013 5:00,31.00138607,-52.45434524,-238.4626617,300.1639621,9873.333884,0.423292352,4.216062433,0.423292352,4.326136836
2456397.75,4/15/2013 6:00,40.64308319,-68.76809675,-312.6265959,395.9667151,12944.18372,0.740062914,15.73050321,0.740062914,3.258268304
2456397.792,4/15/2013 7:00,48.75154059,-82.48760667,-374.9968502,476.5347451,15526.70159,0.818496365,13.10699371,0.818496365,5.239898837
2456397.833,4/15/2013 8:00,51.77826034,-87.6088165,-398.2783785,506.6091274,16490.7022,0.690873433,12.97853276,0.690873433,9.494771041
2456397.875,4/15/2013 9:00,47.11248863,-79.71433077,-362.3892626,460.2486403,15004.66876,0.430008879,15.122439,0.430008879,5.833803541
2456397.917,4/15/2013 10:00,33.7942853,-57.17993073,-259.9456425,327.9150345,10762.8634,0.147863894,10.02277155,0.147863894,5.925931691
2456397.958,4/15/2013 11:00,12.85254859,-21.74651221,-98.86180373,119.8317472,4092.986918,-0.04145564,12.66382404,-0.04145564,4.772269856
2456398,4/15/2013 12:00,-12.8080603,21.67123803,98.51959982,-135.1396492,-4079.835325,-0.067474131,11.06495007,-0.067474131,5.740435411
2456398.042,4/15/2013 13:00,-38.95895134,65.91854567,299.6722537,-394.982634,-12408.81088,0.105053068,4.279897266,0.105053068,12.24546807
2456398.083,4/15/2013 14:00,-60.9344478,103.1010857,468.7077725,-613.3376638,-19407.93654,0.434487938,7.51761461,0.434487938,1.393707821
2456398.125,4/15/2013 15:00,-74.6671628,126.3368395,574.3398163,-749.7899801,-23781.76255,0.852980199,4.921511666,0.852980199,16.56560375
2456398.167,4/15/2013 16:00,-77.6307618,131.351249,597.1358198,-779.2371759,-24725.6594,1.236589894,17.26181775,1.236589894,19.21339469
2456398.208,4/15/2013 17:00,-69.44642857,117.5033571,534.1819285,-697.9152213,-22118.97532,1.462757057,5.447846761,1.462757057,6.498479061
2456398.25,4/15/2013 18:00,-51.9759494,87.94330638,399.7990028,-524.3233751,-16554.68332,1.453783406,13.46035371,1.453783406,13.92125302
2456398.292,4/15/2013 19:00,-28.8551157,48.82285577,221.95355,-294.587936,-9190.771388,1.164989072,14.76233813,1.164989072,18.89451034
2456398.333,4/15/2013 20:00,-4.582152615,7.753002224,35.24591791,-53.40459848,-1459.909914,0.640459007,12.05504147,0.640459007,7.835732147
2456398.375,4/15/2013 21:00,16.58734384,-28.06578578,-127.5898488,156.941777,5282.507317,-0.057719401,10.25003496,-0.057719401,7.375475299
2456398.417,4/15/2013 22:00,31.62729826,-53.51338866,-243.2771782,306.3832106,10072.68492,-0.789085954,14.70438774,-0.789085954,12.01641327
2456398.458,4/15/2013 23:00,39.33982006,-66.56297554,-302.6018959,383.0171074,12529.09856,-1.39933422,3.428306766,-1.39933422,7.199472569
2456398.5,4/16/2013 0:00,40.42385333,-68.39715983,-310.9402798,393.7883824,12874.35971,-1.800453386,7.636160944,-1.800453386,11.55883894
2456398.542,4/16/2013 1:00,37.03815498,-62.66855823,-284.8974881,360.1470827,11796.02556,-1.904887405,-1.859502579,-1.904887405,2.632255356
2456398.583,4/16/2013 2:00,32.02699301,-54.18967218,-246.3516302,310.3546958,10199.98643,-1.715459734,11.88187406,-1.715459734,-7.104635054
2456398.625,4/16/2013 3:00,28.05358956,-47.46667353,-215.7882109,270.8737844,8934.470077,-1.281852176,6.123367097,-1.281852176,10.04457872
2456398.667,4/16/2013 4:00,26.8806802,-45.48211091,-206.7661921,259.2194103,8560.902182,-0.714812958,9.391347483,-0.714812958,3.922872598
2456398.708,4/16/2013 5:00,28.96537621,-49.00941654,-222.8016738,279.9335661,9224.871222,-0.15893068,16.73534906,-0.15893068,2.840464316
2456398.75,4/16/2013 6:00,33.43094464,-56.56515834,-257.1508262,324.3047743,10647.14055,0.293355007,2.101298582,0.293355007,17.22701257
2456398.792,4/16/2013 7:00,38.37745208,-64.93464893,-295.1993614,373.4547347,12222.58743,0.545196265,9.822799647,0.545196265,21.51589857
2456398.833,4/16/2013 8:00,41.42225455,-70.0864547,-318.619982,403.7087922,13192.34732,0.574115659,5.223397433,0.574115659,15.24957027
2456398.875,4/16/2013 9:00,40.32989168,-68.23817673,-310.2175268,392.8547518,12844.43322,0.418177474,17.50966756,0.418177474,16.53000684
2456398.917,4/16/2013 10:00,33.59433905,-56.84162168,-258.407656,325.9283095,10699.18115,0.161101755,18.18024058,0.161101755,16.22209425
2456398.958,4/16/2013 11:00,20.86179135,-35.29815096,-160.4688991,199.4139512,6643.905242,-0.079761858,2.032139562,-0.079761858,18.848693
2456399,4/16/2013 12:00,3.116210096,-5.272627483,-23.96988806,23.08860941,991.9941032,-0.211469974,11.37302964,-0.211469974,6.880143647
2456399.042,4/16/2013 13:00,-17.41344021,29.46354084,133.9441821,-180.9000656,-5546.634167,-0.15571303,1.427370849,-0.15571303,5.179509583
2456399.083,4/16/2013 14:00,-37.62399101,63.65979278,289.4037388,-381.7180735,-11983.63026,0.09535706,8.938629429,0.09535706,14.72557453
2456399.125,4/16/2013 15:00,-54.13578338,91.59774549,416.4124458,-545.7841242,-17242.58357,0.510076922,8.637518231,0.510076922,13.86367084
2456399.167,4/16/2013 16:00,-64.00774394,108.3011028,492.3475664,-643.8748429,-20386.77158,0.988916778,2.897661163,0.988916778,16.98288837
2456399.208,4/16/2013 17:00,-65.40947656,110.6728343,503.1296937,-657.8028726,-20833.21895,1.399849138,4.803832906,1.399849138,20.99782235
