xl_time,date_time,V_ugal,vert_mm,areal_mm,WDD_tam,potential,dilation_ppb,wl_ft,dbp,dwl,resid,bp
41277.894583333284,2013-01-03 21:28:12,2.6297434476326345,-4.449525913394417,-20.227986599190224,-5.2619845628824056,837.0560242708926,-1.004150744889803,21.02,0.044409105835467422,-0.38632580407291534,-0.29101298672411741,2.992916986360866
41277.936249999795,2013-01-03 22:28:12,11.51704273873755,-19.486836313943932,-88.58909274636923,3.5686987630079159,3667.632557014737,-4.395649353337148,21.039999999999999,0.070416154691404609,-0.19316290203649195,-0.11251889189868743,2.9842063802756429
41277.977916666772,2013-01-03 23:28:12,14.097833565560578,-23.853534392928495,-108.44053578629196,6.1330488288200264,4489.606219771585,-5.380509681673832,21.050000000000001,0.10288702266354077,-0.19316290203642339,-0.020574697559639948,2.9703946321214367
41278.019583333284,2013-01-04 00:28:12,9.801284633746882,-16.583773600299722,-75.39148140278101,1.8638707840326987,3121.1690624509306,-3.74089575104402,21.059999999999999,0.060461149853210827,-0.38632580407291539,-0.21732154081683461,2.9502138987145559
41278.061249999795,2013-01-04 01:28:12,0.0941180168342505,-0.15924768448355184,-0.7239557854890549,-7.7814569559034981,29.46739637017872,-0.036526066298915257,21.079999999999998,-0.0013397756752207002,0.0,0.041836631040158237,2.9383547709540876
41278.102916666772,2013-01-04 02:28:12,-11.821394043775555,20.00179872206824,90.93016298472158,-19.621062017745665,-3765.5852635695715,4.510574379946048,21.079999999999998,0.02078620790929997,0.0,-0.021580529228306153,2.9386175607115002
41278.144583333284,2013-01-04 03:28:12,-21.78843574804829,36.8660332856977,167.59664777398746,-29.524609327609255,-6940.056317698558,8.314115474169178,21.079999999999998,0.017626780360045391,-0.193162902036492,-0.14734955210500181,2.9345404583763557
41278.186249999795,2013-01-04 04:28:12,-25.804348003429308,43.66095682180239,198.48704484237825,-33.514938473756729,-8219.111586942974,9.846635127175942,21.09,-0.0099941453575449479,-0.193162902036492,-0.17105517853020413,2.9310830606787763
41278.227916666772,2013-01-04 05:28:12,-21.180194307946334,35.836888769045196,162.9180546167232,-28.92024265025433,-6746.333355277556,8.082003340872346,21.100000000000001,-0.018535087317526733,0.0,-0.026153658158198104,2.9330433582738364
41278.269583333284,2013-01-04 06:28:12,-7.414160284195449,12.5447592008587,57.0297209060314,-15.241904255727011,-2361.8953409549686,2.8287218088642674,21.100000000000001,0.013100355207110281,0.0,0.077889506590100965,2.936678915471866
41278.311249999795,2013-01-04 07:28:12,13.508354185468646,-22.856135281812946,-103.90626039462484,5.5473246889855492,4301.858913737384,-5.155557372563329,21.100000000000001,-0.051765509870737469,0.0,-0.043057373274835969,2.9341093516034014
41278.352916666772,2013-01-04 08:28:12,37.51308144969524,-63.47213381288435,-288.55062251105585,29.399131391041198,11947.288131704972,-14.316045440548825,21.100000000000001,-0.11490702882586068,0.386325804072984,0.13461288320203091,2.9442628765799075
41278.394583333284,2013-01-04 09:28:12,59.43652105279713,-100.56659362133274,-457.1857199381156,51.18290914037884,18929.83385509223,-22.68228950084709,21.079999999999998,-0.10284511541016128,0.38632580407291539,0.17400446165901762,2.9668012692292383
41278.436249999795,2013-01-04 10:28:12,74.33326533820815,-125.77188495224819,-571.7714769814971,65.984754679990033,23674.399488295752,-28.36706345292204,21.059999999999999,-0.005845031251651589,0.19316290203642339,0.17713782274745926,2.986973782754871
41278.477916666772,2013-01-04 11:28:12,78.70563898552801,-133.16994116351339,-605.4037750766815,70.329274403838497,25066.986576127754,-30.03561299252616,21.050000000000001,0.10776526146366749,0.19316290203649195,0.37345669021200656,2.9881202540433853
41278.519583333284,2013-01-04 12:28:12,71.31542740683365,-120.66570317236253,-548.5582676133645,62.986141689933419,22713.22771401753,-27.215420776161938,21.039999999999999,0.050563457032429815,-0.19316290203649195,0.0023486680431665796,2.9669826804619919
41278.561249999795,2013-01-04 13:28:12,53.39150098849999,-90.33841967254199,-410.687425603542,45.176398485348955,17004.51420808866,-20.375438289408798,21.050000000000001,-0.023870119544642021,0.38632580407291528,0.2468010312740393,2.9570649316528086
41278.602916666772,2013-01-04 14:28:12,28.240306512554444,-47.782598619242115,-217.2244376945688,20.185428066781643,8993.938832806452,-10.777444762698964,21.030000000000001,-0.046972614043943262,0.77265160814589928,0.56622096061725458,2.9617469265871561
41278.644583333284,2013-01-04 15:28:12,0.42457467306307883,-0.7183803468227293,-3.265828385201203,-7.4531054524259339,134.71678941655938,-0.16263223793127593,20.989999999999998,-0.034358062617170226,0.38632580407291539,0.24649000090682641,2.9709603509521032
41278.686249999795,2013-01-04 16:28:12,-25.24561681675437,42.71558365394839,194.18928455447463,-32.959766647962184,-8041.157482629518,9.633416692639729,20.969999999999999,0.055509824893357207,0.0,0.025857480159933763,2.9776994992344039
41278.727916666772,2013-01-04 17:28:12,-44.66964161393632,75.58103361078025,343.5988832943982,-52.260051951713848,-14227.647546868391,17.045854477425884,20.969999999999999,0.071640108052817508,-0.193162902036492,-0.099185396407497309,2.9668115471036591
41278.769583333284,2013-01-04 18:28:12,-55.181421546347494,93.36696525641996,424.45549453450496,-62.70486727007264,-17575.615992561583,21.05727412757305,20.98,0.033496095629082623,-0.38632580407291534,-0.37881030687396905,2.952759727112892
41278.811249999795,2013-01-04 19:28:12,-55.942623295616556,94.65491861618321,430.3106583898826,-63.461219832840129,-17818.05632652458,21.347757725439227,21.0,0.0028021357972776162,-0.57948870610940739,-0.54278739170400214,2.9461896489965054
41278.852916666772,2013-01-04 20:28:12,-47.974592444234105,81.1730104156441,369.0205650810488,-55.543948806544492,-15280.26386546996,18.307062834970495,21.030000000000001,-0.0072194528581430717,-0.19316290203642333,-0.24627877881638699,2.9456400252049835
41278.894583333284,2013-01-04 21:28:12,-33.85134651283576,57.27647829971811,260.3845573767327,-41.510674099719353,-10782.054995695755,12.9174650106868,21.039999999999999,-0.029387062320627155,0.0,-0.15816752116124086,2.9470560818630731
41278.936249999795,2013-01-04 22:28:12,-17.112786104404915,28.954834088653115,131.63155071508262,-24.878745607552936,-5450.876790474193,6.5298322244900335,21.039999999999999,-0.020526854572874065,-0.19316290203649195,-0.22563273502530551,2.9528201953047009
41278.977916666772,2013-01-04 23:28:12,-1.4903689720449809,2.5217043007001076,11.463918132969994,-9.3558500729205374,-475.18666559535563,0.5681329242298868,21.050000000000001,0.02327806759025508,-0.19316290203642339,-0.14815623276234288,2.9568464268846704
41279.019583333284,2013-01-05 00:28:12,9.925496873566331,-16.79394071007423,-76.34692195147223,1.9872917378136687,3160.7302654211494,-3.7882966120594044,21.059999999999999,0.015233514957453398,-0.193162902036492,-0.080625827478130352,2.9522805597412258
41279.061249999795,2013-01-05 01:28:12,15.410631853944103,-26.07478909687342,-118.53858022053805,7.4374840206323256,4907.728295512178,-5.881489048114325,21.07,-0.029966673086519124,0.193162902036492,0.20309417365734175,2.9492925881171326
41279.102916666772,2013-01-05 02:28:12,15.042639980511535,-25.452146847025517,-115.70798673009473,7.0718364156240661,4790.524055274515,-5.7410589932926515,21.059999999999999,0.010602713975149003,-0.193162902036492,-0.12697620223423584,2.9551703890777827
41279.144583333284,2013-01-05 03:28:12,10.694916088065547,-18.095798021006903,-82.2652945494002,2.7518094169806471,3405.787835900799,-4.081916091927547,21.07,0.020816651637494132,0.0,0.14384255644618496,2.9530907240375996
41279.186249999795,2013-01-05 04:28:12,5.530962721129465,-9.358388924151054,-42.54416525092785,-2.3792473190875123,1761.085127254247,-2.111290361388734,21.07,-0.03952911720148844,-0.19316290203642339,-0.17390766261801166,2.9490076503297136
