date_time,dilation_ppb,wl_ft
39973.80324,-24.67687959,92.559
39973.81366,-26.21318868,92.564
39973.82408,-27.37790746,92.571
39973.83449,-28.17649406,92.575
39973.84491,-28.62003237,92.581
39973.85533,-28.72497369,92.581
39973.86574,-28.51279245,92.578
39973.87616,-28.00956099,92.574
39973.88658,-27.24544972,92.573
39973.89699,-26.25416045,92.563
39973.90741,-25.0723016,92.549
39973.91783,-23.73871542,92.539
39973.92824,-22.29376784,92.526
39973.93866,-20.778613,92.514
39973.94908,-19.23444444,92.498
39973.95949,-17.70174581,92.479
39973.96991,-16.21955406,92.462
39973.98033,-14.82474791,92.446
39973.99074,-13.55137429,92.421
39974.00116,-12.43002485,92.403
39974.01158,-11.48727413,92.385
39974.02199,-10.74518952,92.368
39974.03241,-10.22092267,92.349
39974.04283,-9.926389917,92.334
39974.05325,-9.868048299,92.315
39974.06366,-10.04677168,92.299
39974.07408,-10.45782985,92.283
39974.0845,-11.09097146,92.264
39974.09491,-11.93060978,92.255
39974.10533,-12.95610837,92.244
39974.11575,-14.14216156,92.23
39974.12616,-15.45926325,92.221
39974.13658,-16.87425541,92.214
39974.147,-18.35094641,92.213
39974.15741,-19.85078785,92.208
39974.16783,-21.33359731,92.207
39974.17825,-22.75831382,92.203
39974.18866,-24.08377211,92.209
39974.19908,-25.26948118,92.216
39974.2095,-26.27639313,92.224
39974.21991,-27.06764798,92.228
39974.23033,-27.60928098,92.24
39974.24075,-27.87087975,92.246
39974.25116,-27.82617929,92.254
39974.26158,-27.45358458,92.258
39974.272,-26.73661151,92.267
39974.28242,-25.66423888,92.272
39974.29283,-24.23116544,92.279
39974.30325,-22.43796826,92.289
39974.31367,-20.29116004,92.293
39974.32408,-17.80314519,92.297
39974.3345,-14.99207614,92.305
39974.34492,-11.88161309,92.31
39974.35533,-8.500592075,92.312
39974.36575,-4.882607789,92.312
39974.37617,-1.065518843,92.315
39974.38658,2.909115515,92.314
39974.397,6.996657275,92.311
39974.40742,11.15005936,92.314
39974.41783,15.32057172,92.314
39974.42825,19.4584721,92.309
39974.43867,23.51380938,92.305
39974.44908,27.43714767,92.304
39974.4595,31.18029921,92.299
39974.46992,34.69703482,92.294
39974.48033,37.94376102,92.291
39974.49075,40.88015373,92.284
39974.50117,43.46973918,92.283
39974.51158,45.68041397,92.283
39974.522,47.48489675,92.278
39974.53242,48.86110574,92.273
39974.54284,49.79245703,92.275
39974.55325,50.26808022,92.27
39974.56367,50.28294902,92.27
39974.57409,49.83792573,92.276
39974.5845,48.93972,92.272
39974.59492,47.6007632,92.278
39974.60534,45.83900119,92.282
39974.61575,43.67760924,92.29
39974.62617,41.14463399,92.298
39974.63659,38.27256827,92.308
39974.647,35.09786553,92.317
39974.65742,31.66040132,92.329
39974.66784,28.00288993,92.341
39974.67825,24.17026494,92.351
39974.68867,20.20903274,92.362
39974.69909,16.1666083,92.377
39974.7095,12.09064298,92.389
39974.71992,8.028353705,92.408
39974.73034,4.025863251,92.422
39974.74075,0.127560904,92.433
39974.75117,-3.624507504,92.453
39974.76159,-7.191211513,92.47
39974.77201,-10.53686184,92.486
39974.78242,-13.62968261,92.502
39974.79284,-16.4422232,92.514
39974.80326,-18.95170386,92.53
39974.81367,-21.14028991,92.537
39974.82409,-22.99529052,92.548
39974.83451,-24.5092789,92.56
39974.84492,-25.68013193,92.563
39974.85534,-26.51098844,92.563
39974.86576,-27.01012616,92.571
39974.87617,-27.1907591,92.57
39974.88659,-27.07075785,92.571
39974.89701,-26.67229659,92.564
39974.90742,-26.02143198,92.56
39974.91784,-25.14761991,92.555
39974.92826,-24.08317741,92.547
39974.93867,-22.86269784,92.536
39974.94909,-21.52242857,92.526
39974.95951,-20.09962086,92.513
39974.96992,-18.63186266,92.5
39974.98034,-17.1564052,92.481
39974.99076,-15.70949477,92.467
39975.00117,-14.32572109,92.449
39975.01159,-13.03739382,92.431
39975.02201,-11.87395812,92.414
39975.03243,-10.86146005,92.401
39975.04284,-10.02207169,92.384
39975.05326,-9.373684948,92.368
39975.06368,-8.929582095,92.35
39975.07409,-8.698189484,92.333
39975.08451,-8.682919773,92.32
39975.09493,-8.882106179,92.307
39975.10534,-9.289030666,92.297
39975.11576,-9.892046229,92.289
39975.12618,-10.67479161,92.281
39975.13659,-11.61649502,92.269
39975.14701,-12.69236168,92.262
39975.15743,-13.8740383,92.261
39975.16784,-15.13014621,92.258
39975.17826,-16.42687328,92.265
39975.18868,-17.72861374,92.266
39975.19909,-18.99864402,92.264
39975.20951,-20.19982186,92.268
39975.21993,-21.29529581,92.271
39975.23034,-22.24921156,92.275
39975.24076,-23.02740219,92.273
39975.25118,-23.59804926,92.281
39975.2616,-23.93230263,92.286
39975.27201,-24.00484762,92.289
39975.28243,-23.79440923,92.297
39975.29285,-23.28418437,92.307
39975.30326,-22.46219466,92.31
39975.31368,-21.3215537,92.315
39975.3241,-19.86064457,92.328
39975.33451,-18.08320497,92.331
39975.34493,-15.99831918,92.34
39975.35535,-13.62031779,92.347
39975.36576,-10.96858757,92.351
39975.37618,-8.067295955,92.361
39975.3866,-4.945035452,92.362
39975.39701,-1.634395133,92.364
39975.40743,1.828532781,92.373
39975.41785,5.404702128,92.37
39975.42826,9.052707921,92.371
39975.43868,12.72941692,92.371
39975.4491,16.3906228,92.369
39975.45951,19.99171489,92.365
39975.46993,23.48834943,92.363
39975.48035,26.83711263,92.357
39975.49076,29.99616485,92.357
39975.50118,32.92585633,92.354
39975.5116,35.5893049,92.347
39975.52202,37.95292749,92.342
39975.53243,39.98691778,92.337
39975.54285,41.6656636,92.334
39975.55327,42.96809854,92.331
39975.56368,43.87798354,92.325
39975.5741,44.38411519,92.327
39975.58452,44.4804589,92.326
39975.59493,44.16620584,92.322
39975.60535,43.44575416,92.318
39975.61577,42.32861565,92.328
39975.62618,40.82925035,92.329
39975.6366,38.96683245,92.335
39975.64702,36.76495171,92.339
39975.65743,34.25125548,92.342
39975.66785,31.45703713,92.352
39975.67827,28.41677739,92.357
39975.68868,25.1676453,92.368
39975.6991,21.74896654,92.375
39975.70952,18.20166642,92.388
39975.71993,14.56769581,92.401
39975.73035,10.88944777,92.413
39975.74077,7.20917314,92.427
39975.75119,3.568402993,92.44
39975.7616,0.00738575,92.447
39975.77202,-3.435453366,92.466
39975.78244,-6.724023376,92.478
39975.79285,-9.825042187,92.488
39975.80327,-12.7084685,92.501
39975.81369,-15.34788513,92.511
39975.8241,-17.72082854,92.518
39975.83452,-19.80906001,92.525
39975.84494,-21.59877472,92.537
39975.85535,-23.08074546,92.547
39975.86577,-24.25039902,92.549
39975.87619,-25.10782367,92.558
39975.8866,-25.65770734,92.557
39975.89702,-25.90920693,92.56
39975.90744,-25.87575021,92.559
39975.91785,-25.57477259,92.556
39975.92827,-25.02739221,92.555
39975.93869,-24.25802755,92.547
39975.9491,-23.293963,92.537
39975.95952,-22.16486827,92.532
39975.96994,-20.90227902,92.517
39975.98035,-19.53904619,92.508
39975.99077,-18.10876273,92.495
39976.00119,-16.64517678,92.484
39976.01161,-15.18160074,92.472
39976.02202,-13.75032626,92.457
39976.03244,-12.38205503,92.442
39976.04286,-11.10535534,92.425
39976.05327,-9.946154266,92.409
39976.06369,-8.92727485,92.397
39976.07411,-8.068026891,92.379
39976.08452,-7.383859514,92.361
39976.09494,-6.886082391,92.351
39976.10536,-6.581661522,92.341
39976.11577,-6.47309409,92.326
39976.12619,-6.55836554,92.314
39976.13661,-6.830990444,92.305
39976.14702,-7.280137139,92.296
39976.15744,-7.890834481,92.289
39976.16786,-8.64425742,92.283
39976.17827,-9.518086503,92.28
39976.18869,-10.48693489,92.275
39976.19911,-11.52283511,92.271
39976.20952,-12.59577642,92.271
39976.21994,-13.6742828,92.268
39976.23036,-14.72602043,92.272
39976.24078,-15.71842317,92.273
39976.25119,-16.61932411,92.277
39976.26161,-17.39758094,92.28
39976.27203,-18.02368343,92.282
39976.28244,-18.4703313,92.29
39976.29286,-18.71297167,92.298
39976.30328,-18.73028604,92.302
39976.31369,-18.50461791,92.307
39976.32411,-18.02233327,92.312
39976.33453,-17.27410769,92.319
39976.34494,-16.25513528,92.328
39976.35536,-14.96525614,92.333
39976.36578,-13.40900092,92.339
39976.37619,-11.5955523,92.348
39976.38661,-9.538625088,92.353
39976.39703,-7.256267963,92.359
39976.40744,-4.770591379,92.363
39976.41786,-2.107427358,92.365
39976.42828,0.704071932,92.369
39976.43869,3.631888994,92.374
39976.44911,6.641640609,92.378
39976.45953,9.697113039,92.378
39976.46994,12.76082325,92.38
39976.48036,15.79459636,92.375
39976.49078,18.76014953,92.372
39976.5012,21.61967263,92.37
39976.51161,24.33639639,92.36
39976.52203,26.8751391,92.357
39976.53245,29.20282377,92.355
39976.54286,31.28895799,92.353
39976.55328,33.10607001,92.352
39976.5637,34.63009503,92.345
39976.57411,35.84070683,92.347
39976.58453,36.72159092,92.348
39976.59495,37.26065616,92.346
39976.60536,37.45018305,92.345
39976.61578,37.28690764,92.344
39976.6262,36.77204119,92.344
39976.63661,35.91122638,92.344
39976.64703,34.71443199,92.347
39976.65745,33.1957886,92.348
39976.66786,31.37336859,92.354
39976.67828,29.26891445,92.357
39976.6887,26.90752002,92.36
39976.69911,24.31726961,92.365
39976.70953,21.52884052,92.37
39976.71995,18.57507479,92.378
39976.73037,15.49052619,92.384
39976.74078,12.31098867,92.394
39976.7512,9.073012668,92.405
39976.76162,5.813415586,92.417
39976.77203,2.568792735,92.426
39976.78245,-0.624964932,92.436
39976.79287,-3.733140276,92.448
39976.80328,-6.722640721,92.459
39976.8137,-9.562424652,92.471
39976.82412,-12.22389813,92.48
39976.83453,-14.68127693,92.488
39976.84495,-16.91190923,92.496
39976.85537,-18.89655489,92.507
39976.86578,-20.61961732,92.513
39976.8762,-22.069325,92.523
39976.88662,-23.23785967,92.526
39976.89703,-24.12142928,92.528
39976.90745,-24.72028407,92.537
39976.91787,-25.03867504,92.533
39976.92828,-25.08475464,92.533
39976.9387,-24.87042032,92.529
39976.94912,-24.41110244,92.525
39976.95953,-23.72549868,92.523
39976.96995,-22.83525798,92.516
39976.98037,-21.76461804,92.505
39976.99079,-20.54000098,92.491
39977.0012,-19.18957273,92.489
39977.01162,-17.74277244,92.482
39977.02204,-16.22981889,92.466
39977.03245,-14.68120159,92.456
39977.04287,-13.12716458,92.443
39977.05329,-11.59719161,92.43
39977.0637,-10.1195014,92.414
39977.07412,-8.720561978,92.397
39977.08454,-7.424632802,92.386
39977.09495,-6.253343407,92.376
39977.10537,-5.225316584,92.364
39977.11579,-4.355843686,92.348
39977.1262,-3.656618738,92.338
39977.13662,-3.135537083,92.324
39977.14704,-2.796563146,92.315
39977.15745,-2.639670606,92.308
39977.16787,-2.660856909,92.298
39977.17829,-2.852232555,92.291
39977.1887,-3.202184104,92.286
39977.19912,-3.69560831,92.281
39977.20954,-4.314213308,92.281
39977.21996,-5.036881356,92.272
39977.23037,-5.840086302,92.272
39977.24079,-6.698357789,92.268
39977.25121,-7.584783175,92.271
39977.26162,-8.471537357,92.271
39977.27204,-9.330430091,92.272
39977.28246,-10.13346003,92.275
39977.29287,-10.85336459,92.281
39977.30329,-11.46415495,92.28
39977.31371,-11.94162575,92.289
39977.32412,-12.2638297,92.297
39977.33454,-12.41150827,92.297
39977.34496,-12.36847031,92.31
39977.35537,-12.121912,92.317
39977.36579,-11.66267249,92.321
39977.37621,-10.98542109,92.327
39977.38662,-10.08877354,92.332
39977.39704,-8.975335773,92.336
39977.40746,-7.651675807,92.343
39977.41787,-6.12822505,92.347
39977.42829,-4.419112178,92.356
39977.43871,-2.541933663,92.359
39977.44912,-0.517466231,92.362
39977.45954,1.630672566,92.364
39977.46996,3.876408682,92.37
39977.48038,6.191633244,92.373
39977.49079,8.546653528,92.373
39977.50121,10.91066499,92.369
39977.51163,13.25223596,92.37
39977.52204,15.53979674,92.367
39977.53246,17.74212501,92.369
39977.54288,19.82881986,92.37
39977.55329,21.77075712,92.37
39977.56371,23.54051951,92.372
39977.57413,25.11279531,92.367
39977.58454,26.46474065,92.371
39977.59496,27.57630048,92.37
39977.60538,28.43048495,92.368
39977.61579,29.01359786,92.369
39977.62621,29.31541549,92.368
39977.63663,29.32931418,92.366
39977.64704,29.05234634,92.365
39977.65746,28.48526497,92.365
39977.66788,27.63249754,92.363
39977.67829,26.50207081,92.366
39977.68871,25.10548853,92.364
39977.69913,23.45756473,92.369
39977.70955,21.57621537,92.373
39977.71996,19.48221209,92.376
39977.73038,17.19890138,92.378
39977.7408,14.75189351,92.385
39977.75121,12.16872521,92.389
39977.76163,9.478500509,92.397
39977.77205,6.711514275,92.4
39977.78246,3.898862949,92.408
39977.79288,1.07204713,92.416
39977.8033,-1.737429383,92.427
39977.81371,-4.498459483,92.428
39977.82413,-7.180727004,92.436
39977.83455,-9.755090802,92.442
39977.84496,-12.19395425,92.448
39977.85538,-14.4716158,92.456
39977.8658,-16.56459639,92.461
39977.87621,-18.45193964,92.469
39977.88663,-20.11548098,92.472
39977.89705,-21.54008195,92.481
39977.90746,-22.71382635,92.474
39977.91788,-23.62817503,92.49
39977.9283,-24.27807668,92.495
39977.93871,-24.66203201,92.493
39977.94913,-24.78210979,92.492
39977.95955,-24.64391301,92.493
39977.96997,-24.25649473,92.49
39977.98038,-23.63222338,92.49
39977.9908,-22.78659815,92.483
39978.00122,-21.73801594,92.48
39978.01163,-20.50749218,92.466
39978.02205,-19.11833838,92.465
39978.03247,-17.5958007,92.454
39978.04288,-15.96666396,92.445
39978.0533,-14.25882706,92.441
39978.06372,-12.50085581,92.431
39978.07413,-10.72152056,92.421
39978.08455,-8.949326009,92.412
39978.09497,-7.21204128,92.407
39978.10538,-5.536238751,92.397
39978.1158,-3.946849963,92.389
39978.12622,-2.466747122,92.379
39978.13663,-1.116358349,92.37
39978.14705,0.08667559,92.362
39978.15747,1.127795944,92.356
39978.16788,1.995765782,92.365
39978.1783,2.682849622,92.358
39978.18872,3.184928772,92.353
39978.19914,3.501549499,92.353
39978.20955,3.635902547,92.346
39978.21997,3.594733944,92.341
39978.23039,3.388188496,92.341
39978.2408,3.029588845,92.339
39978.25122,2.53515432,92.337
39978.26164,1.923665179,92.336
39978.27205,1.216078966,92.335
39978.28247,0.435106794,92.334
39978.29289,-0.395241829,92.339
39978.3033,-1.250136368,92.339
39978.31372,-2.104415108,92.342
39978.32414,-2.93307764,92.343
39978.33455,-3.711770135,92.349
39978.34497,-4.417253866,92.353
39978.35539,-5.027847927,92.355
39978.3658,-5.523837781,92.363
39978.37622,-5.887842163,92.369
39978.38664,-6.105131862,92.376
39978.39705,-6.163895069,92.383
39978.40747,-6.055445193,92.388
39978.41789,-5.774368347,92.395
39978.4283,-5.318608973,92.402
39978.43872,-4.689493391,92.41
39978.44914,-3.891692272,92.415
39978.45956,-2.933124206,92.425
39978.46997,-1.824803599,92.431
39978.48039,-0.580637068,92.435
39978.49081,0.782826675,92.44
39978.50122,2.246687809,92.441
39978.51164,3.790021098,92.442
39978.52206,5.390229778,92.444
39978.53247,7.023420899,92.447
39978.54289,8.664795352,92.448
39978.55331,10.28904583,92.445
39978.56372,11.87075621,92.453
39978.57414,13.38479609,92.452
39978.58456,14.80670463,92.445
39978.59497,16.11305835,92.446
39978.60539,17.2818179,92.446
39978.61581,18.29264955,92.442
39978.62622,19.12721768,92.443
39978.63664,19.76944502,92.438
39978.64706,20.20573817,92.435
39978.65747,20.42517641,92.434
39978.66789,20.41966231,92.427
39978.67831,20.18403331,92.42
39978.68873,19.71613383,92.414
39978.69914,19.01684802,92.413
39978.70956,18.09009352,92.407
39978.71998,16.94277711,92.405
39978.73039,15.58471351,92.403
39978.74081,14.02850867,92.399
39978.75123,12.28940934,92.402
39978.76164,10.38512094,92.402
39978.77206,8.335595888,92.4
39978.78248,6.162794674,92.404
39978.79289,3.890422409,92.399
39978.80331,1.543643412,92.405
39978.81373,-0.85122322,92.403
39978.82414,-3.267024011,92.407
39978.83456,-5.67610431,92.41
39978.84498,-8.050650912,92.414
39978.85539,-10.36304059,92.417
39978.86581,-12.58619087,92.423
39978.87623,-14.69390914,92.424
39978.88664,-16.66123618,92.426
39978.89706,-18.46477997,92.427
39978.90748,-20.08303543,92.43
39978.91789,-21.49668591,92.432
39978.92831,-22.688882,92.438
39978.93873,-23.64549325,92.438
39978.94915,-24.35532867,92.438
39978.95956,-24.81032178,92.439
39978.96998,-25.00567642,92.437
39978.9804,-24.93996973,92.438
39978.99081,-24.61520923,92.439
39979.00123,-24.03684149,92.433
39979.01165,-23.21371033,92.438
39979.02206,-22.15796353,92.435
39979.03248,-20.88490756,92.433
39979.0429,-19.41281089,92.427
39979.05331,-17.76265747,92.423
39979.06373,-15.95785268,92.418
39979.07415,-14.02388553,92.414
39979.08456,-11.98795135,92.408
39979.09498,-9.8785407,92.398
39979.1054,-7.725000774,92.395
39979.11581,-5.557076479,92.387
39979.12623,-3.404439167,92.381
39979.13665,-1.296211361,92.372
39979.14706,0.739503742,92.366
39979.15748,2.67607905,92.361
39979.1679,4.488797751,92.354
39979.17832,6.155256264,92.347
39979.18873,7.65572779,92.342
39979.19915,8.973478999,92.335
39979.20957,10.09503324,92.328
39979.21998,11.01037473,92.322
39979.2304,11.71308942,92.318
39979.24082,12.20043942,92.314
39979.25123,12.47336957,92.308
39979.26165,12.53644586,92.31
39979.27207,12.39772718,92.313
39979.28248,12.06857316,92.31
39979.2929,11.56339224,92.308
39979.30332,10.89933556,92.31
39979.31373,10.09594308,92.312
39979.32415,9.174749675,92.318
39979.33457,8.158859317,92.318
39979.34498,7.07249639,92.324
39979.3554,5.940543233,92.329
39979.36582,4.788073265,92.336
39979.37623,3.639888871,92.344
39979.38665,2.520072922,92.349
39979.39707,1.451562272,92.353
39979.40748,0.455750856,92.362
39979.4179,-0.447870804,92.369
39979.42832,-1.242033879,92.378
39979.43874,-1.911962544,92.388
39979.44915,-2.445594677,92.394
39979.45957,-2.833749458,92.406
39979.46999,-3.070240518,92.416
39979.4804,-3.151934382,92.421
39979.49082,-3.078755016,92.429
39979.50124,-2.853636224,92.439
39979.51165,-2.482424535,92.446
39979.52207,-1.97373595,92.453
39979.53249,-1.338770565,92.458
39979.5429,-0.591089572,92.463
39979.55332,0.253640452,92.467
39979.56374,1.177930838,92.473
39979.57415,2.162776399,92.477
39979.58457,3.187977964,92.479
39979.59499,4.232476612,92.481
39979.6054,5.274694473,92.483
39979.61582,6.292877201,92.483
39979.62624,7.265433453,92.483
39979.63665,8.171267028,92.487
39979.64707,8.990097666,92.484
39979.65749,9.702766814,92.482
39979.66791,10.29152506,92.476
39979.67832,10.74029828,92.469
39979.68874,11.0349298,92.464
39979.69916,11.16339641,92.455
39979.70957,11.1159961,92.45
39979.71999,10.88550593,92.44
39979.73041,10.46730856,92.435
39979.74082,9.859486317,92.432
39979.75124,9.062881861,92.425
39979.76166,8.081124853,92.418
39979.77207,6.920624093,92.415
39979.78249,5.590525024,92.407
39979.79291,4.102632597,92.402
39979.80332,2.471299832,92.397
39979.81374,0.713282611,92.393
39979.82416,-1.152438405,92.39
39979.83457,-3.104867606,92.387
39979.84499,-5.121234472,92.384
39979.85541,-7.177261997,92.381
39979.86582,-9.247461236,92.375
39979.87624,-11.30544933,92.38
39979.88666,-13.32428794,92.38
39979.89707,-15.27683863,92.384
39979.90749,-17.13613117,92.38
39979.91791,-18.87574054,92.378
39979.92833,-20.47016773,92.38
39979.93874,-21.89521929,92.376
39979.94916,-23.12838015,92.385
39979.95958,-24.14917401,92.382
39979.96999,-24.93950529,92.385
39979.98041,-25.48397682,92.392
39979.99083,-25.77017724,92.392
39980.00124,-25.78893217,92.391
